,ticker,title,summary,source,source_domain,time_published,overall_sentiment_score,overall_sentiment_label
356,JPM,"JPMorganChase, Quantinuum, Argonne National Laboratory, Oak Ridge National Laboratory and University of Texas at Austin advance the application of quantum computing to potential real-world use cases beyond the capabilities of classical computing","A joint research team, including JPMorganChase and Quantinuum, has achieved a quantum computing milestone by demonstrating a novel protocol to generate Certified Quantum Randomness. This breakthrough, published in Nature, utilizes the 56-qubit Quantinuum System Model H2 to perform a task previously unachievable by classical computation, proving a real-world application of quantum computing beyond classical supercomputer capabilities. The Certified Randomness generated has significant implications for cryptography, statistical sampling, and numerical simulations.",J.P. Morgan,J.P. Morgan,2025-03-26 02:33:03,0.246568,Somewhat-Bullish
357,JPM,JAVA Stock Fund Price and Chart — TSX:JAVA,"This article provides a comprehensive overview of the JPMorgan US Value Active ETF Trust Units (TSX:JAVA), including its current price, NAV, AUM, and performance metrics. It details the fund's investment strategy, classification, and top holdings, and addresses frequently asked questions regarding ETFs and JAVA's specifics. Technical analysis and seasonal trends are also mentioned to offer insights into potential future movements.",TradingView,TradingView,2025-03-25 22:52:27,0.127506,Neutral
358,JPM,"United Airlines And JPMorgan Roll Out Exclusive Benefits For New MileagePlus Cardholders, Including Welcome Bonuses","United Airlines and JPMorgan Chase & Co. have introduced new benefits and welcome bonuses for their MileagePlus cardholders. These enhancements aim to make flying more rewarding and personalized, offering significant value and opportunities to earn Premier qualifying points. The new offerings cater to various traveler preferences, with benefits ranging from $800 to $2,000 annually and welcome bonuses of 80,000 to 125,000 miles.",Sahm,Sahm,2025-03-24 22:11:01,0.270159,Somewhat-Bullish
359,JPM,J.P. Morgan revives short volatility play with new ETN,"J.P. Morgan has launched a new exchange-traded note (ETN), VYLD, which offers inverse exposure to the S&P VIX short-term futures, a product structure not seen in the US ETN market since 2018. The ETN, priced on March 19, 2025, and issued by J.P. Morgan Chase Financial Co., is listed on NYSE Arca. This move indicates client interest in volatility-selling strategies and marks J.P. Morgan's second ETN listing as the largest structured note issuer in the US.",Structured Retail Products,Structured Retail Products,2025-03-21 18:09:12,0.034304,Neutral
360,JPM,Exclusive: JPMorgan asset management unit quits industry climate coalition,"JPMorgan Chase & Co's asset management unit has withdrawn from the Net Zero Asset Managers (NZAM) initiative, citing recent developments in the regulatory environment and client expectations. This exit marks another blow to the climate coalition, which had paused its operations in January amid political pressures from U.S. Republicans and the departure of other major players like BlackRock. The NZAM group was launched in December 2020 to align the global fund management industry with climate goals.",Reuters,Reuters,2025-03-21 13:39:00,-0.378267,Bearish
361,JPM,Product and Service Launches,"This article details several new product and service launches in the retirement and investment sectors. Key announcements include October Three's expansion of its O3 PRIME retirement plan, the launch of JPMorgan's U.S. Research Enhanced Large-Cap ETF, and BlackRock's new iShares Managed Futures Active ETF. Additionally, PensionBee has added Roth and contribution capabilities to its mobile app, SMArtX Advisory Solutions expanded its Manager Marketplace, and ARS selected SS&C to support its guaranteed income products.",plansponsor,plansponsor,2025-03-21 05:09:25,0.223775,Somewhat-Bullish
362,V,Shark Tank’s Anupam Mittal to NPCI: Time to disrupt companies like Visa and MasterCard with UPI,"Anupam Mittal, judge on Shark Tank India, advocates for leveraging India's UPI system to challenge global payment giants like Visa and Mastercard, citing its costless transactions. He urges the National Payments Corporation of India (NPCI) to push UPI's global expansion. Meanwhile, NPCI is working to mitigate fraud by restricting the 'Collect Payments' feature.",Times of India,Times of India,2025-03-21 19:16:00,-0.641909,Bearish
363,V,Visa’s chief risk officer Paul Fabara sells $12.9 million in stock,"Paul Fabara, Visa's Chief Risk and Client Services Officer, sold 39,350 shares of Visa's Class A common stock for approximately $12.9 million after exercising stock options. Following these transactions, Fabara now directly holds 26,413 shares. The company has also been actively fighting fraud, preventing over $350 million in scam attempts with analyst ratings remaining largely positive.",Investing.com,Investing.com,2025-03-14 17:14:00,0.118297,Neutral
364,V,Visa and Access Bank introduce revolutionary ‘Tap to Phone’ payment solution in Nigeria,"Visa, a leader in digital payments, has partnered with Access Bank in Nigeria to launch 'Tap to Phone', an innovative payment solution. This service transforms NFC-enabled Android smartphones into payment terminals, allowing merchants to accept Visa payments by tapping a card to the phone. The initiative aims to enhance financial inclusion, empower small businesses, and drive Nigeria towards a more digital and inclusive financial future, building on Visa’s global efforts to support small and micro-sized businesses.",TheCable,TheCable,2025-03-11 10:54:00,0.712894,Bullish
365,V,Visa CEO Ryan McInerney sells $3.13 million in shares,"Visa CEO Ryan McInerney sold 8,620 shares of Visa Class A common stock for approximately $3.13 million, as part of a pre-established trading plan. Concurrently, he exercised stock options to acquire the same number of shares for about $696,668. The transactions occurred while Visa's stock was trading near its 52-week high, and the company maintains a strong financial health score according to InvestingPro.",Investing.com,Investing.com,2025-03-04 17:34:00,0.146875,Neutral
366,V,Payments players mull new approaches to fraud,"Companies in the payments industry, including Google, Nacha, Early Warning Services, and Truist, are actively seeking new strategies to combat push-payment fraud, which cost the Americas $102.6 billion in 2023. These organizations are advocating for increased data sharing, greater involvement from law enforcement, and improved digital identity tracking to better protect consumers and corporate customers from sophisticated scam operations. The challenge lies in balancing fraud prevention with maintaining frictionless payment experiences and managing the vast scale of transactions under constant attack from criminal groups.",Payments Dive,Payments Dive,2025-02-18 05:11:39,0.106039,Neutral
367,V,Trio of firms hope to make paying for an EV charge simpler,"EFTCorp, Rubicon, Visa, and Verifone have introduced a new open-loop payment system for electric vehicle charging, aiming to simplify the process for EV owners. This solution allows users to pay with a credit card directly at charging stations, eliminating the need for third-party payment accounts. The initiative is expected to increase the accessibility of EV charging and promote greater adoption of electric vehicles in South Africa, with potential for scaling to other regions and services.",htxt.africa,htxt.africa,2025-02-18 05:05:26,0.237986,Somewhat-Bullish
368,V,Visa leans into A2A payments,"Visa is expanding its services to include account-to-account (A2A) payments, starting in the UK in early 2025 before a wider European rollout. This move allows Visa to grow beyond its traditional card-based transactions, offering ""pay-by-bank"" options, initially for bill-pay services. The strategy aims to capture new payment flows and leverage Visa's existing capabilities, while the company also reported a 5% increase in net income for its fiscal first quarter.",Payments Dive,Payments Dive,2025-02-03 05:15:11,0.179151,Somewhat-Bullish
369,V,Moov Lands Trump Media Processing Deal And Supports Jack Henry’s Visa Direct Push,"Payment processor Moov Financial Inc. has secured a deal to process payments for Trump Media and Technology Group Corp.'s Truth Social platform and Truth+ streaming service, encompassing credit, debit, and ACH acceptance. In related news, Moov is also collaborating with Jack Henry & Associates Inc. on its new Visa Direct service, which enables financial institutions to offer enhanced digital payment services to small and mid-sized businesses. This partnership aims to strengthen relationships with businesses by providing integrated digital payment and deposit solutions.",Digital Transactions,Digital Transactions,2025-02-03 04:38:40,0.339803,Somewhat-Bullish
370,V,ZK International to launch xSigma crypto wallet with Visa card,"ZK International's subsidiary, xSigma Corp., is launching the xSigma Wallet, a new cryptocurrency banking wallet supporting purchases with various payment methods and featuring an xSigma-branded Visa card for crypto-asset top-ups. This initiative addresses memecoin interest and aligns with the company's focus on DeFi, despite ZK International experiencing financial volatility and significant cash burn, as highlighted by InvestingPro. The parent company, specializing in steel pipe products, recently reported a 405% increase in gross profits and secured a $4.47 million contract.",Investing.com,Investing.com,2025-01-31 22:09:14,0.178662,Somewhat-Bullish
371,V,24 Newly Overvalued Stocks,"Morningstar reports that 24 US-listed stocks have become newly overvalued, receiving a 2-star rating, while another 11 reached 1-star status for the week ended January 24, 2025. The article highlights major companies like Visa, Abbott, American Express, and Kinder Morgan among those now considered overvalued based on Morningstar's fair value estimates and stock performance. Overall, the US stock market is deemed significantly overvalued, trading at an 11% premium to its fair value.",Morningstar,Morningstar,2025-01-27 00:00:00,-0.419905,Bearish
372,V,How Visa and other fintech stocks can get a boost from AI,"A Piper Sandler analyst suggests that financial-technology companies like Visa, Mastercard, Block, and PayPal are poised to benefit from artificial intelligence. Given their vast data resources and the critical need to combat fraud, AI can significantly improve their ability to respond to fraudulent transactions at scale. This could help mitigate the substantial financial losses these companies incur due to fraud.",MarketWatch,MarketWatch,2025-01-24 15:34:00,0.44863,Bullish
373,V,Visa & Mastercard gearing up to hand out cash from $197.5m ATM fee settlement,"Visa and Mastercard are preparing to distribute $197.5 million in one-time payments as part of a settlement for allegedly charging unlawful surcharges on ATM transactions. Individuals who paid unreimbursed ATM access fees directly to JP Morgan, Wells Fargo, or Bank of America between October 1, 2007, and July 26, 2024, may be eligible, and only a receipt is needed to claim. The deadline to file a claim is January 22, 2025, with the final approval hearing scheduled for January 23, 2025.",The Sun,The Sun,2025-01-19 07:39:00,-0.167285,Somewhat-Bearish
374,V,V Investors Have Opportunity to Lead Visa Inc. Securities Fraud Lawsuit with the Schall Law Firm,"The Schall Law Firm is reminding investors of a class action lawsuit against Visa Inc. for alleged securities fraud violations concerning false and misleading statements made between November 16, 2023, and September 23, 2024. Investors who experienced losses during this period are encouraged to contact the firm by January 21, 2025, to discuss their rights and potentially participate in the lawsuit. The complaint alleges that Visa failed to maintain compliance with federal antitrust laws and lacked appropriate internal control policies.",FourStatesHomepage.com,FourStatesHomepage.com,2025-01-13 10:16:00,-0.44136,Bearish
375,V,"Visa Inc. Sued for Securities Law Violations - Investors Should Contact The Gross Law Firm Before January 21, 2025 to Discuss Your Rights - V","The Gross Law Firm has issued a notice to shareholders of Visa Inc. (NYSE: V) regarding a securities class action lawsuit. Investors who purchased Visa shares between November 16, 2023, and September 23, 2024, are encouraged to contact the firm by January 21, 2025, to discuss their rights and potential lead plaintiff appointment. The lawsuit alleges that Visa made false and misleading statements regarding its compliance with federal antitrust laws.",PR Newswire,PR Newswire,2025-01-13 05:45:00,-0.407241,Bearish
376,V,"Visa Inc. Investors: Please contact the Portnoy Law Firm to recover your losses. January 21, 2025 Deadline to file Lead Plaintiff Motion.","The Portnoy Law Firm is advising Visa Inc. (NYSE: V) investors of a class action lawsuit, with a deadline of January 21, 2025, to file a lead plaintiff motion. This action follows a U.S. Department of Justice antitrust lawsuit against Visa on September 24, 2024, alleging monopolistic practices in debit markets, which caused a 5.4% drop in Visa's stock. Investors who purchased Visa securities between November 16, 2023, and September 23, 2024, are encouraged to contact the firm for a complimentary case evaluation to recover losses.",WRIC ABC 8News,WRIC ABC 8News,2025-01-10 18:24:00,-0.460359,Bearish
377,JNJ,XLV ETF Holdings List — AMEX:XLV,"This article provides a detailed list of the top holdings for the State Street Health Care Select Sector SPDR ETF (XLV) as of February 25, 2026. It includes key data such as each company's symbol, weight percentage, number of shares, and market value. The ETF's largest holdings include Eli Lilly and Company, Johnson & Johnson, and AbbVie, Inc.",TradingView,TradingView,2025-03-31 09:52:30,0.024552,Neutral
378,JNJ,Johnson & Johnson named to Fortune’s 2025 America’s Most Innovative Companies list,"Johnson & Johnson has again been recognized on Fortune’s annual ranking of America’s Most Innovative Companies for 2025, marking its presence on the list every year since its inception in 2023. The company is the top-ranked healthcare company at number 13 on this year's list of 300. This recognition highlights Johnson & Johnson's commitment to innovation across product, process, and culture, driven by its dedication to tackling pressing health challenges.",Johnson & Johnson,Johnson & Johnson,2025-03-31 03:12:41,0.793051,Bullish
379,JNJ,Johnson & Johnson unit ordered to pay $1.64 billion in HIV drug marketing case,"A federal judge has ordered a Johnson & Johnson unit to pay $1.64 billion in a whistleblower lawsuit for illegally promoting HIV drugs Prezista and Intelence for off-label uses. The order followed a jury's finding of liability and included $360 million for violating the federal False Claims Act and $1.28 billion in civil fines. Johnson & Johnson plans to appeal the verdict, stating their marketing was consistent with FDA-approved labels.",Reuters,Reuters,2025-03-28 20:14:00,-0.440741,Bearish
380,JNJ,Celebrating the career of Glen Fowlie,"Grocery Business Magazine celebrated the retirement of CPG veteran Glen Fowlie, recognizing his extensive career in the consumer packaged goods industry. Journalist Jim Slomka attended the retirement party alongside Fowlie's friends, family, and former colleagues. Fowlie's career included roles at 1440 Foods, Hain-Celestial, Conagra Brands, and Johnson & Johnson, among others.",Grocery Business Magazine,Grocery Business Magazine,2025-03-27 03:07:36,0.116949,Neutral
381,JNJ,VIDEO: ETF of the Week: VALQ,"VettaFi's Head of Research Todd Rosenbluth discusses the American Century U.S. Quality Value ETF (VALQ) with Money Life host Chuck Jaffe. They explore VALQ's consistent, defensive, and value-oriented approach, highlighting its focus on high-quality, undervalued stocks for investors seeking stability in volatile markets. The discussion also touches upon the upcoming Exchange ETF conference.",ETF Database,ETF Database,2025-03-24 05:57:36,0.413024,Bullish
382,JNJ,Five health workers who are changing care: How J&J is championing nurses and community health workers,"Johnson & Johnson's CareCommunity platform is empowering frontline health workers globally by providing skills, resources, and support. This initiative aims to strengthen healthcare systems and expand access to quality care, having upskilled over 2.25 million health workers worldwide. The article highlights five exemplary health workers from Brazil, India, South Africa, Kenya, and the Philippines who are transforming patient care on the frontlines.",Johnson & Johnson,Johnson & Johnson,2025-03-24 03:12:41,0.829771,Bullish
383,JNJ,News | Johnson & Johnson to spend $55 billion on US manufacturing sites amid tariff threat,"Johnson & Johnson plans to invest over $55 billion in domestic manufacturing facilities and expansions across the U.S. over the next four years, citing potential tariffs on imported drugs and aiming to boost its U.S. industrial footprint. The initiative begins with a $2 billion biologics plant in Wilson, North Carolina, which will create 420 jobs and focus on medicines for cancer and other diseases. This move mirrors similar domestic investment trends by other pharmaceutical and tech companies, driven partly by past tax cuts and current tariff threats.",CoStar,CoStar,2025-03-21 20:58:00,0.278069,Somewhat-Bullish
384,JNJ,J&J boosts US investments by 25% over 4 years amid looming tariff threats,"Johnson & Johnson plans to increase its U.S. investments by 25% to over $55 billion in the next four years, driven by the threat of drug import duties from the Trump administration. This investment includes building four new manufacturing plants, one of which has already broken ground in Wilson, North Carolina. While some investors note that a portion of these commitments were already planned, J&J aims to enhance domestic manufacturing capabilities to mitigate potential 25% tariffs on pharmaceutical imports.",Reuters,Reuters,2025-03-21 17:11:00,0.116304,Neutral
385,JNJ,"J&J touts $55B in planned US investments over 4 years, including 3 new manufacturing sites","Johnson & Johnson announced plans to invest $55 billion in the U.S. over the next four years, an increase of 25% from its previous four-year spending. This investment includes building three new manufacturing sites, in addition to a previously announced biologics plant in North Carolina, and expanding existing facilities. The move comes amidst a push for increased domestic investment and follows similar announcements from companies like Eli Lilly and Apple.",Fierce Pharma,Fierce Pharma,2025-03-21 11:29:00,0.36859,Bullish
386,JNJ,J&J boosts investments in U.S. to more than $55 billion amid looming tariff threats,"Johnson & Johnson announced plans to invest over $55 billion to construct four new manufacturing plants in the U.S. over the next four years, including a site in Wilson, North Carolina. This significant investment, a 25% increase compared to previous years, comes amidst potential threats of drug import duties from the Trump administration, pushing companies to expand domestic manufacturing. The move follows similar announcements from other drugmakers like Eli Lilly and aims to bolster U.S. production, particularly for medicines treating cancer, immune-mediated, and neurological diseases.",CNBC,CNBC,2025-03-21 07:48:00,0.291681,Somewhat-Bullish
387,JNJ,J&J Joins Pharma Peers With $55B US Manufacturing Boost Following Trump's Tariff Threats,"Johnson & Johnson has announced a massive $55 billion investment in U.S. manufacturing and R&D over the next four years, following similar moves by Eli Lilly and Pfizer. This decision comes after former President Donald Trump threatened significant tariffs on pharmaceutical products unless companies increased their domestic manufacturing. The investment will include three new manufacturing facilities and the expansion of existing sites, creating approximately 5,000 construction jobs and 500 permanent positions at a new biologics facility in North Carolina.",BioSpace,BioSpace,2025-03-21 03:12:41,0.280981,Somewhat-Bullish
388,JNJ,J&J boosts US manufacturing as big pharma reshores,"Johnson & Johnson announced a $55 billion investment over the next four years to expand its U.S. manufacturing, R&D, and technology operations, including groundbreaking on a new biologics facility in North Carolina. This move follows similar reshoring efforts by other major pharmaceutical companies like Eli Lilly and Merck, driven by a desire to ease tariff burdens, influence tax policy, and meet rising product demand. J&J's expansion aims to create thousands of jobs and boost the U.S. economy.",BioPharma Dive,BioPharma Dive,2025-03-21 00:00:00,0.377671,Bullish
389,JNJ,Johnson & Johnson to Invest Over $55 Billion in US Manufacturing Facilities,"Johnson & Johnson announced plans to invest over $55 billion in US manufacturing facilities over the next four years, a 25% increase from previous investments. This investment will support three new manufacturing facilities, expansions at existing sites, and significant R&D efforts across various therapeutic areas. A key component is the construction of a new 500,000-square-foot biologics manufacturing facility in Wilson, North Carolina, expected to create thousands of jobs and contribute significantly to the local economy.",Pharmaceutical Executive,Pharmaceutical Executive,2025-03-21 00:00:00,0.484217,Bullish
390,JNJ,Trump tally: J&J plans $55 billion investment to expand U.S. manufacturing,"Johnson & Johnson announced a $55 billion investment over the next four years to expand U.S. manufacturing, research, and technology. This move aligns with President Trump's goal of boosting domestic manufacturing and will include new facilities and expansions to existing sites. J&J's investment is part of a larger trend of major U.S. companies pledging significant spending to expand U.S. operations.",Axios,Axios,2025-03-21 00:00:00,0.418949,Bullish
391,JNJ,Governor Stein Attends Johnson & Johnson Biomanufacturing Facility Groundbreaking,"Governor Josh Stein attended the groundbreaking ceremony for Johnson & Johnson’s new biomanufacturing facility in Wilson, North Carolina. He emphasized the facility's importance to the state's economy and its role in creating 420 new high-wage jobs. Johnson & Johnson's $2 billion investment is expected to generate over 5,000 manufacturing and construction jobs in North Carolina.",NC Governor (.gov),NC Governor (.gov),2025-03-21 00:00:00,0.412202,Bullish
392,JNJ,NANOBIOTIX Strengthens Financial Position Through Amendment of Global Licensing Agreement for JNJ-1900 (NBTXR3) and Extends Cash Visibility to Mid-2026,"Nanobiotix announced an amendment to its global licensing agreement with Janssen Pharmaceutica NV, a Johnson & Johnson company, strengthening its financial position. The amendment shifts nearly all remaining funding obligations for the NANORAY-312 trial to Johnson & Johnson and adjusts potential future milestone payments from $2.7 billion to $2.6 billion, while extending Nanobiotix's cash visibility to mid-2026. This strategic move aims to reduce operational cash burn and pursue additional non-dilutive financing to further extend its financial runway.",GlobeNewswire,GlobeNewswire,2025-03-17 16:15:00,0.285259,Somewhat-Bullish
393,JNJ,4 takeaways from AAOS 2025,"Stryker unveiled its updated Mako surgical robot with a new hip revision feature at AAOS 2025, and orthopedic companies anticipate steady procedure volumes despite economic concerns. Other key takeaways include the sustained elevation of procedure volumes, ""healthy"" capital spending by hospitals, and industry hopes of being insulated from new tariffs.",MedTech Dive,MedTech Dive,2025-03-17 00:00:00,0.344451,Somewhat-Bullish
394,JNJ,Legend Biotech and J&J invest 150m dollars in expansion of production in Ghent,"Legend Biotech and Johnson & Johnson are investing $150 million (138 million euros) to expand their production facilities in Ghent, Belgium, to scale up the manufacturing of cell therapies for multiple myeloma. This expansion aims to create 700 new jobs over the next year and boost production for the European, Middle Eastern, and African markets. Construction for the new expansion is scheduled to begin in the second half of 2025 and be completed by 2028.",belganewsagency.eu,belganewsagency.eu,2025-03-14 03:14:54,0.392736,Bullish
395,JNJ,"J&J, Legend Pump $150M Into Manufacturing in Bid to Double Carvykti Production","Johnson & Johnson and Legend Biotech are jointly investing $150 million into a new manufacturing plant in Belgium to double the production of their CAR T therapy, Carvykti, this year. Carvykti, which nearly achieved blockbuster status in 2024 with $963 million in sales, is seeking to hit that milestone in 2025, driven by expanded indications and increased manufacturing capacity. This investment follows previous efforts to boost supply, including a deal with Novartis and a $250 million investment in their New Jersey plant.",BioSpace,BioSpace,2025-03-13 03:14:54,0.597493,Bullish
396,JNJ,"Antiemetics Market Size, Forecast 2031 by Key Companies-","The global Antiemetics Market is projected to grow from USD 4.84 Billion in 2024 to USD 8.20 Billion by 2031, at a CAGR of 6.8%. The market's growth is significantly influenced by AI and Machine Learning, which are redefining drug development, optimizing clinical outcomes, and powering predictive healthcare insights. Key trends include the adoption of long-acting therapies, nanotechnology-enhanced drug delivery, and precision medicine models, while major companies like Pfizer, Inc., Johnson & Johnson Services, Inc., and Novartis AG contribute to market expansion.",openPR.com,openPR.com,2025-03-12 17:15:00,0.306617,Somewhat-Bullish
397,JNJ,"Dermal Fillers Market Size Report 2032 | AbbVie Inc., Galderma,","The Dermal Fillers Market is projected to grow from USD 6,238.22 million in 2024 to USD 11,695.43 million by 2032, exhibiting a CAGR of 8.25%. This growth is driven by increasing cosmetic procedures, an aging population, and a preference for minimally invasive treatments, with North America expected to hold the largest market share. Leading companies in the market include AbbVie Inc., Galderma, and Merz Pharma.",openPR.com,openPR.com,2025-03-12 13:24:00,0.32638,Somewhat-Bullish
398,BAC,Bank of America expands to growing neighborhood with new branch,"Bank of America has opened a new branch in the rapidly developing NoDa neighborhood of Charlotte. This expansion is part of the bank's broader strategy, as indicated by references to opening over 165 new branches. The article, while brief, highlights the bank's focus on growing areas.",The Business Journals,The Business Journals,2025-03-31 02:35:11,0.155315,Somewhat-Bullish
399,BAC,Bank of America set to appoint Vikram Sahu as new country head for India,"Bank of America is reportedly appointing Vikram Sahu, currently head of global equity research in New York, as the new country executive for its India operations. He will replace Kaku Nakhate, who has led the India business for 15 years, pending approval from the Reserve Bank of India. Sahu is expected to assume his new role in India in the second quarter of 2025.",Reuters,Reuters,2025-03-24 15:54:00,0.234763,Somewhat-Bullish
400,BAC,Bank of America Dusts Off Stagflation Playbook for Stocks as Fed Flags Risk,"Bank of America strategists are advising investors to prepare for potential stagflation by focusing on companies with solid fundamentals and those that pay cash dividends. This recommendation comes as stagflation, characterized by slow economic growth and accelerating inflation, is re-entering Wall Street discussions. Savita Subramanian, BofA's head of US equity and quantitative strategy, suggests these types of companies offer the safest bets in such a bleak economic landscape.",Bloomberg.com,Bloomberg.com,2025-03-24 09:30:00,0.060432,Neutral
401,BAC,BofA Says Tariff Risk Dismissed as Stocks Get ‘Monster’ Inflows,"Bank of America's Michael Hartnett reports that investors are overlooking the risks of a potential trade war, as evidenced by significant capital inflows into global equity markets. The rally in German and Chinese indexes, despite concerns over US tariffs, suggests that investors do not believe tariffs will lead to a recession. This indicates a widespread dismissal of tariff-related risks by the market.",Bloomberg.com,Bloomberg.com,2025-03-21 10:41:00,0.123953,Neutral
402,BAC,BofA CEO Says Industry Ready for Lighter Regulation Under Trump,"Bank of America CEO Brian Moynihan stated that US consumers are continuing to spend, and the banking industry is preparing for regulatory changes. Moynihan believes lighter regulations under a Trump administration would allow lenders to enter new sectors and address the difficulties banks face with current rules, particularly those related to ""reputation risk."" He suggested that modifying these rules would alleviate current industry challenges.",Bloomberg.com,Bloomberg.com,2025-03-19 13:27:00,0.383308,Bullish
403,BAC,Bank of America cuts 150 jobs in investment banking: report,"Bank of America is reportedly cutting 150 jobs in its investment banking division, following a trend of downsizing among its competitors. This move comes as other related articles discuss a lawsuit targeting BofA and Wells Fargo being dropped, Ally cutting jobs, and BofA dropping diversity goals for hiring. The bank also plans a two-story branch and has undergone leadership changes.",The Business Journals,The Business Journals,2025-03-12 02:35:16,-0.418509,Bearish
404,BAC,Bank of America stock hits 52-week high at 53.64 USD,"Bank of America's stock reached a 52-week high of $53.64, driven by a 29.71% increase over the past year and strong investor confidence. This performance follows a solid third-quarter revenue report and increased adoption of its AI-powered financial tools. The bank also made significant executive appointments and its analysts commented on market-influencing investment deals.",Investing.com,Investing.com,2025-03-11 15:56:00,0.370296,Bullish
405,BAC,Rio Tinto seeks to raise up to $9 billion for Arcadium Lithium buyout,"Rio Tinto successfully raised $9 billion through the sale of US investment-grade bonds to fund its recently closed acquisition of Arcadium Lithium Plc. The debt offering, which saw peak investor orders exceeding $50 billion, replaces bridge financing for the $6.7 billion deal. This bond sale proceeded despite broader market pressures from growing trade wars and recession fears.",Mining.com,Mining.com,2025-03-11 07:19:00,0.172963,Somewhat-Bullish
406,BAC,The Late Billionaire Charlie Munger’s ‘Other’ Firm Has 97% of Its Investments in These 3 Stocks,"This article examines the investment portfolio of Daily Journal Corp. (DJCO), Charlie Munger's ""other"" firm, revealing that 97% of its $209 million portfolio is concentrated in three bank stocks: Wells Fargo, Bank of America, and U.S. Bancorp. Munger made a prescient decision during the 2009 financial crisis to shift the company's investments from Treasury bills to marketable securities, acquiring these bank stocks when they were significantly undervalued. Despite Munger's passing, the Daily Journal plans to manage and harvest its marketable securities primarily to support its Journal Technologies business, signaling an end to new public common stock investments unrelated to its core operations.",24/7 Wall St.,24/7 Wall St.,2025-03-06 04:46:00,0.295218,Somewhat-Bullish
407,WMT,Target Corp. employees face reduced bonuses amid economic concerns - Bizwomen,"Target Corp. employees will receive smaller bonuses this year, 87% of their eligible amount, compared to 100% last year, due to sluggish sales growth and economic uncertainty. The retailer is conserving cash as it faces cautious consumer spending and potential higher tariffs, despite CEO Brian Cornell's long-term optimism. This move mirrors Walmart's reduced bonuses, although Walmart still achieved 122% of eligible bonuses for corporate employees.",The Business Journals,The Business Journals,2025-03-26 04:58:00,-0.050199,Neutral
408,WMT,News | Another restaurant operator serves up locations in Walmart stores,"Nozzleman Pizza is expanding into Walmart stores, starting with a location in Carson City, Nevada, and planning 17 more across six states this year. This move leverages Walmart's high foot traffic, with Nozzleman offering franchises, affordable lease rates, and a commitment to donate a portion of proceeds to local fire stations and support foster kids. The co-founders, including a retired firefighter and investor Nicole ""Snooki"" Polizzi, aim for a collaboration that benefits both communities and franchisees.",CoStar,CoStar,2025-03-24 10:17:00,0.400254,Bullish
409,WMT,Byte-Sized AI: Walmart Announces Gen AI Merchant Tool; Oxford Industries Partners With Exotec,"Walmart has launched a new generative AI tool called Wally to help its merchants automate tasks, generate insights, and improve decision-making. Simultaneously, Oxford Industries has partnered with Exotec to implement AI-enabled robotics in its new distribution center, aiming to streamline warehouse operations and returns processing. The article also highlights Augment securing $25 million in funding for its AI-powered logistics assistant, Augie, and Lowe's introducing a gen AI chatbot, Mylow, for home improvement assistance.",Sourcing Journal,Sourcing Journal,2025-03-21 03:37:50,0.265106,Somewhat-Bullish
410,WMT,Walmart to Invest in Convenience & Gas Growth in 2025,"Walmart plans to expand its convenience and gas services in 2025 by opening or remodeling over 45 fuel stations across the U.S., increasing its total to more than 450 locations in 34 states. This investment aims to provide greater value and convenience to its customers, including savings on fuel for Walmart+ members. The expansion is part of Walmart's strategy to grow its physical store footprint and cater to customer needs for everyday low prices.",Convenience Store News,Convenience Store News,2025-03-20 03:55:21,0.242775,Somewhat-Bullish
411,WMT,Target Corp named second-strongest grocery brand in U.S. for 2025 - Bizwomen,"Target Corp. has been recognized as the second-strongest grocery store brand in the U.S. for 2025 by YouGov, based on consumer consideration, ranking only behind Walmart. The company performed particularly well among millennials and was also noted for being the second most improved grocery store in terms of consideration. While grocery is not its primary revenue driver, Target is strategically investing in this segment due to its resilience against economic fluctuations, enhancing offerings like home delivery and supply chain infrastructure.",The Business Journals,The Business Journals,2025-03-20 03:50:17,0.261036,Somewhat-Bullish
412,WMT,Target Corp named second-strongest grocery brand in U.S. for 2025 - Bizwomen,"Target Corp. has been named the second-strongest grocery store brand in the U.S. for 2025 by YouGov's survey, trailing only Walmart. The retailer performs well across demographics and generations, with 42.5% of consumers considering shopping there for groceries. Target also ranked highly in perceived quality and has increased its focus on grocery due to the segment's resilience to economic downturns.",The Business Journals,The Business Journals,2025-03-20 03:22:00,0.241395,Somewhat-Bullish
413,WMT,Walmart links with chain to open made-to-order pizza restaurants,"Walmart is expanding its in-store dining options by partnering with Nozzleman Pizza Co., which plans to open 17 locations inside Walmart stores across six states this year, with a long-term goal of nationwide expansion. This move continues Walmart's strategy to boost in-store revenue and offer more meal choices to consumers, building on previous partnerships with other quick-service restaurants. Nozzleman Pizza's menu includes various pizza options, sides, and desserts, and a portion of its proceeds benefits local fire stations.",Grocery Dive,Grocery Dive,2025-03-19 03:55:21,0.301566,Somewhat-Bullish
414,WMT,Walmart Inc. (WMT) reports earnings,"Walmart Inc. reported its earnings for the fiscal year ended January 31, 2025, with total revenues increasing by 5.1% to $680.985 billion. The company saw growth across all its segments, including Walmart U.S., Walmart International, and Sam's Club U.S. Net income rose to $20.157 billion, and diluted earnings per share were $2.41.",Quartz,Quartz,2025-03-14 03:55:22,0.640706,Bullish
